id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,cvr_p,cvr_q,phases,has_gen,has_load,has_cap,latitude,longitude
1,0.0,0.0,0.0,0.0,0.0,0.0,p1udt942-p1uhs0_1247x,SWING,1.03,1.03,1.03,7199.557856794634,1000000.0,0.95,1.05,0,0,abc,False,False,False,37.754220168863895,-122.39240637020093
2,0.0,0.0,0.0,0.0,0.0,0.0,p1udt882lv,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.750853247548136,-122.3947331390031
3,0.003558100590316497,3.081858424967231e-05,0.0035581005904521718,3.081858464668699e-05,0.0,0.0,p1ulv4109,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,True,False,37.75080167420338,-122.39466937570344
4,0.0,0.0,0.0,0.0,0.0,0.0,p1udm3853,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.750177826027766,-122.39254041204255
5,0.0012018090763711825,0.0002573323895259205,0.0012018092050360598,0.00025733277531148,0.0,0.0,p1ulv4110,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,True,False,37.750223182407126,-122.39259679782248
6,0.0,0.0,0.0,0.0,0.0,0.0,p1udt883lv,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.75039686880168,-122.39251984367715
7,0.0,0.0,0.0,0.0,0.0,0.0,p1udm3854,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.750511240214585,-122.39252633500305
8,0.0011388523026709067,0.00017636021259307517,0.0011388524045966143,0.00017636056089755038,0.0,0.0,p1ulv4111,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,True,False,37.75049368266612,-122.39261728938118
9,0.0,0.0,0.0,0.0,0.0,0.0,p1udt884lv,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.75092320870156,-122.39256444766619
10,0.0007477728632269606,0.0001408309253712885,0.0007477728664290298,0.00014083094645285228,0.0,0.0,p1ulv4112,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,True,False,37.750962580943174,-122.39265886224382
11,0.0,0.0,0.0,0.0,0.0,0.0,p1udm3856,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.75108840881127,-122.39258972509428
12,0.00047886799791091607,5.981756094139524e-05,0.00047886800269641945,5.9817575460856884e-05,0.0,0.0,p1ulv4113,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,True,False,37.75101671608305,-122.39266977119748
13,0.0,0.0,0.0,0.0,0.0,0.0,p1udt893lv,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.75233571924165,-122.39097152129601
14,0.0018851580368257782,0.000216903407259344,0.0018851580839375245,0.00021690362600739225,0.0,0.0,p1ulv4136,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,True,False,37.75224238636112,-122.39090025149693
15,0.0,0.0,0.0,0.0,0.0,0.0,p1udm3883,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.752904832474194,-122.39176890353902
16,0.0011471482100035083,0.00016544954284520406,0.0011471482099163423,0.0001654495396697119,0.0,0.0,p1ulv4137,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,True,False,37.75289611259383,-122.39182573352998
17,0.0,0.0,0.0,0.0,0.0,0.0,p1udt894lv,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.75303135879842,-122.39183819589829
18,0.0,0.0,0.0,0.0,0.0,0.0,p1udm3884,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,False,False,37.75311241907762,-122.39182396296148
19,0.0011342691052333845,0.00016925431718141032,0.0011342691051104735,0.0001692543139908949,0.0,0.0,p1ulv4138,PQ,1.0,1.0,1.0,120.08885599144216,1000000.0,0.95,1.05,0,0,ab,False,True,False,37.75310393344443,-122.39192619820201
