id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,cvr_p,cvr_q,phases,has_gen,has_load,has_cap,latitude,longitude
1,0.0,0.0,0.0,0.0,0.0,0.0,sourcebus,SWING,1.0001,1.0001,1.0001,66395.28095680696,1000000.0,0.95,1.05,0,0,abc,False,False,False,400.0,200.0
2,0.0,0.0,0.0,0.0,0.0,0.0,650,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,350.0,200.0
3,0.0,0.0,0.0,0.0,0.0,0.0,rg60,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,300.0,200.0
4,0.0,0.0,0.0,0.0,0.0,0.0,633,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,250.0,350.0
5,0.1600003779846219,0.1100073420999807,0.1199992156646789,0.0899977940846363,0.120004225911541,0.0900065980663525,634,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,True,False,250.0,400.0
6,0.3853511749259861,0.2073499541677284,0.396041580554273,0.2401960430974869,0.373621141918452,0.2124922382785934,671,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,100.0,200.0
7,0.0,0.0,0.1699990405935807,0.1249972342938275,0.0,0.0,645,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,bc,False,True,False,250.0,100.0
8,0.0,0.0,0.1574020305459645,0.0005964316391011,0.0771642287734493,0.1340293483276826,646,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,bc,False,True,False,250.0,0.0
9,0.0427739475225957,0.1217193586822522,0.0,0.0,0.1238984152794265,0.0263323740449517,692,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,100.0,250.0
10,0.4850036262852353,0.1900283208340108,0.067999405805037,0.0599980964002658,0.2900145532986001,0.2120225973460779,675,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,True,100.0,400.0
11,0.0,0.0,0.0,0.0,0.1634593494092413,0.0769278770278164,611,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,True,100.0,0.0
12,0.1219324474861396,0.0819315880784962,0.0,0.0,0.0,0.0,652,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,100.0
13,0.0169999471591615,0.0100006988872023,0.0659994989850773,0.0379988659994738,0.117004233588801,0.0680054259714546,670,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,200.0,200.0
14,0.0,0.0,0.0,0.0,0.0,0.0,632,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,250.0,200.0
15,0.0,0.0,0.0,0.0,0.0,0.0,680,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,200.0
16,0.0,0.0,0.0,0.0,0.0,0.0,684,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,ac,False,False,False,100.0,100.0
